scheme,dataset_name,seed,correlated_KL,architecture,attention_dim,num_attention_heads,lr,AC@1,AC@3,AC@5,AC@10,Avg@10,total_params,window_size,early_stopping,num_epochs,AMOC_Loss,mean_std_recon_loss,outer_hidden_dim,outer_heads_num,num_vars,alpha_lv,time_freq_representation,combine_method,main_model,encoder_alpha,decoder_alpha,encoder_gamma (smooth),decoder_gamma,encoder_lambda (sparse),decoder_lambda,beta,AC@1_metric,AC@3_metric,AC@5_metric,AC@10_metric,AC@1_node,AC@3_node,AC@5_node,AC@10_node,AC@1_service,AC@3_service,AC@5_service,AC@10_service,RCA_coverage,mrr,hr@1,hr@3,hr@5,hr@10,auc@10,std_ac,coverage,avg_time,throughput,model_mem_mb,peak_mem_mb
gaiavlinear_(no mean)_normal_KL07_084609_10_0.0001_3_window_10,gaia,3,normal_KL,vlinear,16,2,0.0001,0.819047619047619,0.860317460317461,0.8571428571428563,0.7933333333333348,0.8193295540438399,177426,10,0,200,0,0,16,2,50,0,mag_phase,attention,aerca_based,1.0,1.0,0.2,0.2,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.8928571428571429,0.819047619047619,0.9714285714285714,1.0,1.0,0.8193295540438399,0.022236424226068658,1.0,0.1256243206205822,7.96024205392726,0.89288330078125,21.04052734375
gaiaGVAR_(no mean)_normal_KL07_085908_10_0.0001_3_window_10,gaia,3,normal_KL,GVAR,256,2,0.0001,0.9142857142857143,0.8095238095238085,0.8095238095238095,0.8000000000000008,0.8256632653061224,3109860,10,0,200,0,0,256,2,50,0,mag_phase,attention,aerca_based,1.0,1.0,0.2,0.2,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.953968253968254,0.9142857142857143,1.0,1.0,1.0,0.8256632653061224,0.03395291306626561,1.0,0.1494817506699335,6.689779826087749,12.079231262207031,67.26806640625
gaiatorai_(no mean)_normal_KL07_092616_4_0.0001_1_window_4,gaia,1,normal_KL,torai,256,2,0.0001,0.7142857142857143,0.7206349206349209,0.7238095238095243,0.7390476190476195,0.7273495842781561,0,4,0,100,0,0,128,2,50,0,normal,gated,aerca_based,1.0,1.0,0.2,0.2,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0
gaiabaro_(no mean)_normal_KL07_092726_4_0.0001_1_window_4,gaia,1,normal_KL,baro,256,2,0.0001,0.7047619047619048,0.7174603174603176,0.7219047619047624,0.7400000000000004,0.7249829931972791,0,4,0,100,0,0,128,2,50,0,normal,gated,aerca_based,1.0,1.0,0.2,0.2,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0
gaiarcd_(no mean)_normal_KL07_092756_4_0.0001_1_window_4,gaia,1,normal_KL,rcd,256,2,0.0001,0.6857142857142857,0.8952380952380967,0.8742857142857124,0.8428571428571429,0.8610283446712017,0,4,0,100,0,0,128,2,50,0,normal,gated,aerca_based,1.0,1.0,0.2,0.2,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0
gaiatorai_(no mean)_normal_KL07_092851_4_0.0001_2_window_4,gaia,2,normal_KL,torai,256,2,0.0001,0.7142857142857143,0.7206349206349209,0.7238095238095243,0.7390476190476195,0.7273495842781561,0,4,0,100,0,0,128,2,50,0,normal,gated,aerca_based,1.0,1.0,0.2,0.2,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0
gaiabaro_(no mean)_normal_KL07_092959_4_0.0001_2_window_4,gaia,2,normal_KL,baro,256,2,0.0001,0.7047619047619048,0.7174603174603176,0.7219047619047624,0.7400000000000004,0.7249829931972791,0,4,0,100,0,0,128,2,50,0,normal,gated,aerca_based,1.0,1.0,0.2,0.2,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0
gaiarcd_(no mean)_normal_KL07_093022_4_0.0001_2_window_4,gaia,2,normal_KL,rcd,256,2,0.0001,0.6857142857142857,0.8952380952380967,0.8742857142857124,0.8428571428571429,0.8610283446712017,0,4,0,100,0,0,128,2,50,0,normal,gated,aerca_based,1.0,1.0,0.2,0.2,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0
gaiatorai_(no mean)_normal_KL07_093124_4_0.0001_3_window_4,gaia,3,normal_KL,torai,256,2,0.0001,0.7142857142857143,0.7206349206349209,0.7238095238095243,0.7390476190476195,0.7273495842781561,0,4,0,100,0,0,128,2,50,0,normal,gated,aerca_based,1.0,1.0,0.2,0.2,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0
gaiabaro_(no mean)_normal_KL07_093230_4_0.0001_3_window_4,gaia,3,normal_KL,baro,256,2,0.0001,0.7047619047619048,0.7174603174603176,0.7219047619047624,0.7400000000000004,0.7249829931972791,0,4,0,100,0,0,128,2,50,0,normal,gated,aerca_based,1.0,1.0,0.2,0.2,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0
gaiarcd_(no mean)_normal_KL07_093254_4_0.0001_3_window_4,gaia,3,normal_KL,rcd,256,2,0.0001,0.6857142857142857,0.8952380952380967,0.8742857142857124,0.8428571428571429,0.8610283446712017,0,4,0,100,0,0,128,2,50,0,normal,gated,aerca_based,1.0,1.0,0.2,0.2,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0
gaiatorai_(no mean)_normal_KL07_093553_6_0.0001_1_window_6,gaia,1,normal_KL,torai,256,2,0.0001,0.7523809523809524,0.7301587301587297,0.7219047619047624,0.7333333333333335,0.7327346938775511,0,6,0,100,0,0,128,2,50,0,normal,gated,aerca_based,1.0,1.0,0.2,0.2,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0
gaiabaro_(no mean)_normal_KL07_093707_6_0.0001_1_window_6,gaia,1,normal_KL,baro,256,2,0.0001,0.6952380952380952,0.7047619047619048,0.7219047619047624,0.7342857142857147,0.7188352229780803,0,6,0,100,0,0,128,2,50,0,normal,gated,aerca_based,1.0,1.0,0.2,0.2,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0
gaiarcd_(no mean)_normal_KL07_093730_6_0.0001_1_window_6,gaia,1,normal_KL,rcd,256,2,0.0001,0.6857142857142857,0.8952380952380967,0.8742857142857124,0.8428571428571429,0.8610283446712017,0,6,0,100,0,0,128,2,50,0,normal,gated,aerca_based,1.0,1.0,0.2,0.2,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0
gaiavlinear_(no mean)_normal_KL07_094154_12_0.0001_2_window_12,gaia,2,normal_KL,vlinear,16,2,0.0001,0.6952380952380952,0.8666666666666674,0.8552380952380944,0.7933333333333348,0.8071719576719578,178966,12,0,200,0,0,16,2,50,0,mag_phase,attention,aerca_based,1.0,1.0,0.2,0.2,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.8333333333333334,0.6952380952380952,1.0,1.0,1.0,0.8071719576719578,0.04405426876732639,1.0,0.12541030248006185,7.973826553516075,0.8987579345703125,21.59423828125
gaiaGVAR_(no mean)_normal_KL07_095347_12_0.0001_2_window_12,gaia,2,normal_KL,GVAR,256,2,0.0001,0.7714285714285715,0.7968253968253969,0.8152380952380953,0.7876190476190481,0.7992142857142859,3800940,12,0,200,0,0,256,2,50,0,mag_phase,attention,aerca_based,1.0,1.0,0.2,0.2,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.861904761904762,0.7714285714285715,0.9047619047619048,1.0,1.0,0.7992142857142859,0.013138334568086536,1.0,0.12216941515604655,8.185354728290248,14.715492248535156,79.82763671875
gaiavlinear_(no mean)_normal_KL07_100727_12_0.0001_3_window_12,gaia,3,normal_KL,vlinear,16,2,0.0001,0.9142857142857143,0.834920634920636,0.8380952380952371,0.7923809523809539,0.8262600151171583,178966,12,0,200,0,0,16,2,50,0,mag_phase,attention,aerca_based,1.0,1.0,0.2,0.2,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.9357142857142857,0.9142857142857143,0.9142857142857143,1.0,1.0,0.8262600151171583,0.03679127413866673,1.0,0.22148906389872233,4.514895599799266,0.8987579345703125,21.59423828125
gaiaGVAR_(no mean)_normal_KL07_102001_12_0.0001_3_window_12,gaia,3,normal_KL,GVAR,256,2,0.0001,0.780952380952381,0.850793650793651,0.8190476190476187,0.790476190476191,0.8053023431594861,3800940,12,0,200,0,0,256,2,50,0,mag_phase,attention,aerca_based,1.0,1.0,0.2,0.2,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.8904761904761904,0.780952380952381,1.0,1.0,1.0,0.8053023431594861,0.024873938954839844,1.0,0.15157621247427805,6.597341256100435,14.715492248535156,79.82763671875
